STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10
36,2230840,1,5,0,0,0,N4,81,51000,'RTE I278  RTE I278      ',,'44TH ST           ','.1 MI W JCT I278 & G C PK',99.99,0.145,0,,,40460729,73542508,0,3,4,4,19,1935,2,8,0,2015,5,10.9,0,0,0,1,0,1,0,5,N,0,0,A,5,1,4,2,0,0,2,0,10.9,14.6,29.3,2.8,2.8,11,17.4,99.99,H,4.57,H,0.1,0,6,6,6,N,N,1,99.9,1,75.3,6,6,3,5,N,8,34,1,29.3,514,24,Y24,N  ,N  ,514,,,165,96,261,2014,,,,0,N,1,,0,0,1980,1,6,0,0,5,0,,Y,N,0,0,,N,5/26/16,B,A ,,Q050,X731161,0,13,15,,,2,,95,2,F
36,2230857,1,1,1,278,0,N2,47,51000,'RTE I278  JORALEMON ST  ',,'RTE I278          ','.7 MI SW I278+BKLYN BR   ',99.99,11.891,1,278,,40413792,73595720,1,3,4,4,11,1948,3,5,134789,2011,5,9.1,0,0,0,0,N,0,0,4,N,0,0,A,1,1,3,2,0,0,1,0,9.1,18.5,19.5,0.4,0.4,9.1,10.1,4.31,H,4.29,H,0,0,6,5,8,N,N,1,98,1,58.1,5,2,3,5,N,8,34,1,19.5,314,24,Y24,N  ,N  ,314,,,342,200,542,2014,,,,1,N,1,,1,0,0,1,6,0,0,9,1,,Y,N,188705,2031,,N,5/26/16,B,A ,,1180,2781302,0,14,15,,,2,,49,2,F
36,2230858,1,1,1,278,0,N2,47,51000,'RTE I278  JORALEMON ST  ',,'RTE I278          ','.7 MI SW I278 & BRKLYN BR',99.99,11.891,1,00000X2M23,,40413783,73595733,1,3,4,4,11,1948,3,5,134789,2011,5,11.5,0,0,0,0,N,0,0,4,N,0,0,A,1,1,3,20,0,0,1,0,10.2,18.5,47.8,0.4,0.4,10.2,11.5,99.99,H,4.31,H,0.8,0.8,6,5,5,N,N,5,84.5,5,29.4,5,2,3,5,N,8,34,1,47.8,1015,24,Y24,N  ,N  ,1015,,,846,496,1342,2014,,,,1,N,1,,1,0,0,1,6,0,0,9,1,,Y,N,188705,2031,,N,5/26/16,B,A ,,1180,2781302,0,14,15,,,2,,49.4,2,F
36,2230869,1,3,1,25,0,N4,81,51000,'CONN QB.TO BQE SB       ',,'RTE 25            ','0.2 MI W JCT SH 25 & I278',99.99,4.489,0,,,40442865,73540910,1,3,4,4,14,1940,9,2,45110,2009,0,30.1,2,0,0,1,0,1,0,5,N,0,0,A,1,1,3,7,0,0,1,0,99.9,9.1,10.1,0,0,31.1,61.9,99.99,H,4.19,H,0.3,0.7,7,6,7,N,N,5,66.5,5,28.5,6,2,3,5,N,8,34,1,10.1,914,24,N  ,N  ,N  ,,,,2402,1407,3809,2014,,,,0,N,2,,1,0,0,N,6,0,N,10,0,,Y,N,63154,2029,,N,5/26/16,B,A ,,H100,X730533,0,14,11,,,2,,70.5,2,F
36,2230870,1,5,0,0,0,N2,47,51000,'RTE I278  RTE I278      ',,'COLUMBIA HEIGHTS  ','.2 MI W I278+BKLYN BR    ',99.99,0.483,0,,,40420283,73594264,0,3,4,4,19,1948,1,6,1007,2013,5,5.4,0,0,1,0,N,0,0,4,N,0,0,R,5,1,3,2,0,0,1,0,5.4,16.7,17.9,5.1,7.3,45.4,62.5,99.99,H,4.24,H,0.9,0.7,5,7,5,N,N,1,60.8,1,35.4,5,9,3,5,N,4,36,1,17.9,814,24,Y24,N  ,N  ,814,,,3166,1854,5020,2014,,,,0,N,1,,0,0,0,1,6,0,0,5,0,,Y,N,1410,2033,,N,5/26/16,B,A ,,1180,2781302,0,14,15,,,2,,80,2,F
36,2230887,1,1,1,278,0,N2,47,51000,'RTE I278  CADMAN PLAZA E',,'RTE I278          ','0.1 MI E JCT I278 & BK BR',99.99,13.001,1,278,,40420577,73592282,1,3,4,4,11,1948,2,8,134789,2011,0,9.1,0,45,0,0,0,0,1,5,N,0,0,A,1,1,4,2,0,0,2,0,9.1,18.8,38.1,0.4,0.4,9.1,11,4.72,H,4.22,H,3,0,4,6,5,N,N,1,81.6,1,49,5,2,3,5,N,8,37,1,38.1,714,24,N  ,N  ,N  ,,,,2499,1463,3962,2014,,,,1,N,1,,1,0,0,1,6,0,0,9,1,,Y,N,188705,2031,,N,5/26/16,B,A ,,1180,2781302,0,14,15,,,1,,47.3,1,P
36,2230888,1,1,1,278,0,N2,47,51000,'OLD FULTON ST           ',,'RTE I278          ','0.1 MI E JCT I278 & BK BR',99.99,13.001,1,00000X2M23,,40420587,73592286,1,3,4,4,11,1948,3,7,134789,2011,0,9.1,0,45,0,0,0,0,1,5,N,0,0,A,1,1,3,3,0,0,2,0,9.1,18.8,38.1,0.4,0.4,9.1,11,99.99,H,4.72,H,3,0,6,6,6,N,N,5,57.3,5,22.7,5,2,4,5,N,8,34,1,38.1,714,24,Y24,N  ,N  ,714,,,1598,936,2534,2014,,,,1,N,1,,1,0,0,1,6,9,0,9,1,,Y,N,188705,2031,,N,5/26/16,B,A ,,H100,2781302,0,14,15,,,2,,54.1,2,F
36,2230890,1,5,0,0,0,N4,81,51000,'RTE 907M  RTE 907M      ',,'49TH STREET       ','0.87 MI S JCT GCP&BQE    ',99.99,6.082,0,,,40460351,73540630,0,3,4,4,19,1937,2,7,9714,2002,5,10.9,0,30,0,1,N,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,10.9,16.7,34.4,2.8,2.8,11,17.1,99.99,H,4.17,H,0.3,0.2,6,6,5,N,N,1,99.9,1,92.5,5,4,3,5,N,8,34,1,34.4,514,24,Y24,N  ,N  ,514,,,582,341,923,2014,,,,0,N,2,,0,0,1981,1,2,0,0,5,0,,Y,N,13600,2022,,N,5/26/16,B,A ,,,,,,,,,2,,82,2,F
36,2231239,1,5,1,0907C,0,N2,47,51000,'ShoreRd EB toPkwy  2ND A',,'RTE 907C          ','1.5 MI NE 86 ST+SHORE PKY',5.41,0,1,907,,40382541,74012172,0,3,1,1,12,1963,4,19,48686,2007,0,14.9,2,99,1,1,1,1,1,5,N,0,0,A,1,1,3,2,1,7,39,1,7.5,46.3,861.6,0,0,15.1,17.2,4.52,H,4.04,H,0.3,0.3,5,6,7,N,N,5,75.8,5,19.6,4,2,2,5,N,6,31,1,861.6,514,24,Y24,N  ,N  ,514,,,114186,10716,124902,2014,,,,0,N,2,,1,0,1981,1,2,0,0,4,0,,Y,N,68160,2027,,N,5/26/16,B,J ,,H100,X731283,0,14,14,,,2,,59.1,2,F
36,00000000223123A,1,5,7,0907C,0,N2,47,51000,'TERRAIN                 ',,'RTE 907C          ','1.5 MI NE 86ST &SHORE PKY',99.99,0,0,,,40382587,74012108,0,3,1,1,11,1963,1,0,0,2015,5,6.4,0,99,1,0,0,0,0,5,0,0,0,A,1,0,3,2,0,0,5,0,5.9,18.5,91.4,0,0,5.9,7.2,99.99,N,0,N,0,0,7,7,8,N,N,1,88,1,52.6,7,4,N,5,N,6,34,1,91.4,714,24,Y24,N  ,N  ,714,,,541,317,858,2014,,,,2,N,1,,1,0,0,1,1,0,0,10,0,,Y,N,0,0,,N,5/26/16,B,Z ,,,,,,,,,0,,93,0,G
36,2231249,1,5,1,0907C,0,N2,47,51000,'BAY RIDGE AVE           ',,'RTE 907C          ','.9 MI NE 86 ST+SHORE PKWY',99.99,1.529,1,907,,40382056,74021165,0,3,4,4,12,1941,5,4,48686,2007,0,21.6,2,4,0,1,1,0,1,5,N,0,0,A,1,1,5,5,5,5,1,0,22.4,17.6,19.2,0,0,21.5,24.3,99.99,H,4.29,H,0.6,0,9,9,9,N,N,1,36.3,1,21.8,5,4,3,5,N,8,37,1,19.2,515,24,N  ,N  ,N  ,,,,2904,1701,4605,2014,,,,0,N,2,,1,0,0,1,2,0,0,4,0,,Y,N,68160,2027,,N,5/26/16,B,A ,,,,,,,,,2,,81.8,2,G
36,2231270,1,5,0,0,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'4TH  AVENUE       ','1.2 MI SE 86 ST+SHORE PKY',99.99,0.016,0,,,40363810,74020846,0,3,4,4,12,1941,2,6,2072,2011,0,13.4,2,22,0,0,1,0,0,5,N,0,0,A,5,1,2,7,0,0,2,0,6.7,14,28.9,3,0.6,14.9,19.5,99.99,H,3.84,H,0.9,0.9,6,6,6,N,N,5,57.1,5,21.4,5,9,2,5,N,6,31,1,28.9,314,24,N  ,N  ,N  ,,,,6922,650,7572,2014,,,,0,N,2,,1,0,0,N,6,0,N,4,0,,Y,N,2901,2031,,N,5/26/16,B,A ,,,,,,,,,2,,81.1,2,F
36,2231290,1,5,7,0907C,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'RTE 907C          ','2.2 MI SE 86ST&SHORE PKWY',99.99,0.08,0,,,40361342,74010936,3,3,4,4,12,1941,2,6,3286,2011,5,12.1,2,0,0,1,0,0,1,4,N,0,0,A,5,1,3,2,0,0,1,0,5.7,27.7,28.3,2.8,0,11.4,16.2,99.99,H,4.17,H,1.8,0.3,9,9,7,N,N,1,94.3,1,56.2,7,9,3,5,N,8,34,1,28.3,615,24,N  ,N  ,N  ,,,,121,71,192,2014,,,,0,N,2,,1,0,1992,1,1,0,1,4,0,,Y,N,4600,2031,,N,5/26/16,B,L*,,1770,7047002,1,9,9,,,2,,89.5,2,G
36,2231319,1,5,1,0907C,0,N2,47,51000,'BAY PKWY                ',,'RTE 907C          ','3.3 MI SE 86 ST+SHORE PKY',99.99,8.479,1,907,,40354562,74000016,0,3,4,4,12,1941,6,5,141188,2011,4,20.7,2,13,0,1,0,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,10.3,25.9,26.8,0.9,0.9,20.7,24.9,99.99,H,4.32,H,3,99.9,5,5,6,N,N,1,51.7,1,30.8,5,2,4,5,N,6,36,1,26.8,615,24,N  ,N  ,N  ,,,,2527,1480,4007,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,197663,2031,,N,5/26/16,B,A ,,,,,,,,,2,,65.3,2,F
36,2231329,1,5,1,0907C,0,N2,47,51000,'26 AVENUE               ',,'RTE 907C          ','.5MI NW SHORE PKY+CROPSEY',99.99,9.413,1,907,,40352334,73593450,0,3,4,4,12,1941,6,2,141188,2010,4,20.7,2,9,0,0,1,0,1,5,N,0,0,A,1,1,1,7,0,0,1,0,10.3,21.6,24.6,0.9,1.4,20.7,25.2,99.99,H,4.16,H,3,0,5,5,6,N,N,5,59.5,5,21.1,5,2,3,5,N,6,34,1,24.6,414,24,N  ,N  ,N  ,,,,8630,5054,13684,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,197663,2030,,N,5/26/16,B,A ,,,,,,,,,2,,51.6,2,F
36,2231340,1,5,6,0,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'CROPSEY AVE       ','JCT SHORE PKY+CROPSEY AVE',99.99,0.579,0,,,40350318,73591266,0,3,4,4,14,1941,6,6,136180,2011,4,23.4,2,43,0,1,1,0,0,5,N,0,0,A,5,1,3,2,0,0,2,0,10.9,19.2,39.3,3.6,3.2,23.5,31.1,99.99,H,4.06,H,0.9,0.8,5,7,7,N,N,1,70.8,1,41.7,7,5,3,5,N,6,36,1,39.3,714,24,Y24,N  ,N  ,714,,,1665,975,2640,2014,,,,0,N,2,,1,0,0,1,1,0,0,7,0,,Y,N,190652,2031,,N,5/26/16,B,A ,,,,,,,,,2,,93,2,F
36,2231359,1,5,1,0907C,0,N2,47,51000,'SHELL ROAD  BMT STORAGE ',,'RTE 907C          ','.7 MI W SHORE PKY+OCEAN P',4.22,10.909,1,907,,40350028,73590084,0,3,1,1,12,1941,6,8,151735,2011,5,22.5,2,99,1,1,1,1,1,4,N,0,0,A,1,4,3,3,0,0,37,0,10.6,34.4,835.2,0,0,21.3,23.9,4.04,H,4.44,H,0.4,0.4,5,5,5,N,N,5,81.7,5,29.4,5,2,3,5,N,8,37,1,835.2,914,24,Y24,N  ,N  ,914,,,86483,50644,137127,2014,,,,0,N,2,,1,0,1988,1,2,0,1,4,0,,Y,N,212429,2031,,N,5/26/16,B,A ,,1180,218103,0,14,14,,,2,,61.3,2,F
36,2231360,1,5,1,0907C,0,N2,47,51000,'OCEAN PARKWAY           ',,'RTE 907C          ','JCT SHORE PK & OCEAN PKWY',99.99,11.955,1,907,,40350231,73580029,0,3,4,4,12,2004,8,12,151735,2011,9,40.8,2,14,0,1,0,0,0,5,N,0,0,A,1,1,4,2,0,0,3,0,10.3,32.9,67.7,0,0,39.2,40.7,99.99,H,4.42,H,0,0.8,9,9,7,N,N,2,99.9,2,45,7,9,3,5,N,8,34,1,67.7,714,24,N  ,N  ,N  ,,,,10521,6161,16682,2014,,,,0,N,2,,1,0,0,2,2,0,8,4,0,,Y,N,212429,2031,,N,5/26/16,B,A ,,H120,X757264,0,14,14,,,2,,89,2,G
36,2231370,1,5,7,0907C,0,N2,47,51000,'RTE 907C  RTE 907C  SERV',,'RTE 907C          ','.3MI E BELT PKY+OCEAN PKY',99.99,0.113,0,,,40350379,73574193,0,3,4,4,12,1942,1,7,0,2015,9,7.3,0,99,0,1,1,0,0,4,N,0,0,A,5,1,4,2,0,0,4,0,7.2,25,88.9,0,3.1,7.2,11.3,99.99,H,4.42,H,0.8,0,9,9,9,N,N,2,87,2,45,9,6,3,5,N,6,34,1,88.9,914,24,N  ,N  ,N  ,,,,3840,2249,6089,2014,,,,0,N,1,,1,0,2012,1,2,0,1,4,0,,Y,N,0,0,,N,5/26/16,B,Z ,,,,,,,,,0,,95,2,G
36,2231380,1,5,6,0,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'CONEY ISLAND AVE  ','.4MI E BELT PKY+OCEAN PKY',99.99,0.981,0,,,40350469,73573656,0,3,4,4,14,1942,4,8,26781,2013,9,14,2,8,0,1,1,0,1,4,N,0,0,A,5,1,4,2,0,0,4,0,7,24.6,91.7,2.4,2.4,14,20.1,99.99,H,4.5,H,1.7,0.4,8,8,9,N,N,1,99.9,1,77.1,8,2,3,5,N,8,34,1,91.7,1015,24,Y24,N  ,N  ,1015,,,152,89,241,2014,,,,0,N,2,,1,0,2001,1,3,0,1,7,0,,Y,N,37493,2033,,N,5/26/16,B,A ,,,,,,,,,2,,77,2,G
36,2231390,1,5,0,0,0,N2,47,51000,'RTE 907C  RTE 907C  RTE ',,'E 12TH ST         ','.5MI E BELT PKY+OCEAN PKY',99.99,0.225,0,,,40350571,73572744,0,3,4,4,19,1942,2,8,0,2015,4,11.8,2,0,0,1,1,0,1,5,N,0,0,A,5,1,3,2,0,0,4,0,5.4,22.5,82.6,1.5,2.1,11.7,17.9,99.99,H,4.06,H,0.6,0.5,6,6,6,N,N,1,43.5,1,26.3,6,9,3,5,N,8,34,1,82.6,714,24,Y24,N  ,N  ,714,,,3846,2252,6098,2014,,,,0,N,2,,0,0,1988,1,2,0,0,4,0,,Y,N,0,0,,N,5/26/16,B,K*,,1170,4100545,1,12,12,,,2,,91.1,2,F
36,2231409,1,5,1,0907C,0,N2,47,51000,'SHEEPSHEAD BAY RD       ',,'RTE 907C          ','.8MI E BELT PKY+OCEAN PKY',99.99,13.339,1,907,,40350501,73570388,0,3,4,4,12,1942,6,2,139882,2011,4,21,2,31,0,1,1,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,10.6,23.1,24,0,0,20.9,26.2,99.99,H,4.31,H,3.3,0,4,6,5,N,N,1,70.8,1,42.6,5,2,4,5,N,8,37,1,24,414,24,N  ,N  ,N  ,,,,2792,1635,4427,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,195835,2031,,N,5/26/16,B,A ,,,,,,,,,1,,65,1,P
36,2231419,1,5,1,0907C,0,N2,47,51000,'OCEAN AVENUE            ',,'RTE 907C          ','.9 MI E BELT PKY &OCN PKY',99.99,13.532,1,907,,40350444,73565492,0,3,4,4,12,1942,6,6,139882,2011,4,23.7,2,4,0,1,0,0,1,5,N,0,0,A,1,1,3,2,0,0,3,0,10.3,21.3,50.5,0.5,0.5,10.4,25.7,99.99,H,4.49,H,18.2,0,4,6,6,N,N,1,41.7,1,24.5,6,2,6,5,N,8,31,1,50.5,314,24,Y24,N  ,N  ,314,,,11787,1106,12893,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,195835,2031,,N,5/26/16,B,A ,,,,,,,,,1,,69.8,1,P
36,2231429,1,5,1,0907C,0,N2,47,51000,'BEDFORD AVENUE          ',,'RTE 907C          ','IN SHEEPSHEAD BAY        ',99.99,13.934,1,907,,40350581,73563780,0,3,4,4,12,1942,6,4,139882,2011,4,23.7,2,0,0,1,1,0,1,5,N,0,0,A,1,1,3,2,0,0,3,0,23.7,16.1,43.5,0.8,0.7,23.8,25.5,99.99,H,3.93,H,0.6,0,5,6,5,N,N,1,42.6,1,25.4,5,3,3,5,N,8,37,1,43.5,414,24,N  ,N  ,N  ,,,,7123,4171,11294,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,195835,2031,,N,5/26/16,B,A ,,,,,,,,,2,,74,2,F
36,2231439,1,5,1,0907C,0,N2,47,51000,'NOSTRAND AVE            ',,'RTE 907C          ','1.5MI E BELT PKY+OCEAN PY',99.99,14.336,1,907,,40350854,73562061,0,3,4,4,12,1942,6,4,139882,2011,4,23.7,2,5,0,1,0,0,1,5,N,0,0,A,1,1,3,2,0,0,3,0,20.7,16.1,43.5,0.6,0.6,20.7,23.8,99.99,H,4.29,H,0.5,99.9,5,5,5,N,N,1,39.9,1,23.6,5,2,3,5,N,8,36,1,43.5,314,24,Y24,N  ,N  ,314,,,3595,2105,5700,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,N,195835,2031,,N,5/26/16,B,A ,,,,,,,,,2,,55.5,2,F
36,2231449,1,5,6,0,0,N2,47,51000,'RTE 907C                ',,'KNAPP STREET      ','1.9MI E BELT PKY+OCEAN PY',99.99,0.161,0,,,40350884,73555317,0,3,4,4,14,1942,4,6,24693,2011,4,18.2,2,31,0,0,0,0,0,5,N,0,0,A,5,1,3,3,0,0,1,0,9.1,31,32,3.3,3.3,18.3,27.3,99.99,H,3.86,H,0.5,0.3,5,6,5,N,N,2,54.4,2,34.5,5,5,3,5,N,8,36,1,32,414,24,Y24,N  ,N  ,414,,,1410,825,2235,2014,,,,0,N,2,,1,0,0,1,3,0,0,7,0,,Y,N,34570,2031,,N,5/26/16,B,A ,,W360,7047001,1,12,12,,,2,,80,2,F
36,2231450,1,5,1,0907C,0,N2,47,51000,'GERRITSEN INLET         ',,'RTE 907C          ','2.9MI E BELT PKY+OCEAN PY',99.99,16.669,1,907,,40350965,73544424,8,3,4,4,12,1939,6,0,157170,2011,0,24.3,2,0,0,0,0,0,1,4,1,7.3,30.4,P,1,5,4,3,2,2,5,6,11.2,38.4,158.5,2.4,2.4,22.6,30.5,99.99,N,0,N,0,0,4,4,5,6,N,5,4.5,5,4.5,2,4,N,2,5,6,31,1,158.5,815,12,Y12,Y60,N  ,815,811,,39853,3740,43593,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,,Y,5,220038,2031,,N,5/26/16,B,A ,,1180,218110,1,12,12,,,1,,15,1,P
36,2231460,1,5,0,0,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'FLATBUSH AVENUE   ','8.4 MI SW I678+BELT PKWY ',99.99,2.301,0,,,40354758,73542844,0,3,4,4,14,1941,6,8,53363,2011,9,21.9,3,27,0,1,0,0,0,5,N,0,0,A,5,1,4,2,0,0,2,0,10.9,21,43.3,3.1,3.1,21.9,30.2,99.99,H,4.27,H,1.2,0.5,8,9,8,N,N,1,99.9,1,68.9,8,3,3,5,N,8,34,1,43.3,1015,24,N  ,N  ,N  ,,,,4991,2923,7914,2014,,,,0,N,2,,1,0,2001,1,2,0,1,7,0,,Y,N,74708,2031,,N,5/26/16,B,A ,,,,,,,,,2,,90,2,G
36,2231479,1,5,1,0907C,0,N2,47,51000,'MILL BASIN              ',,'RTE 907C          ','7.7 MI SW I678+BELT PKWY ',99.99,19.147,1,907,,40361652,73535542,16,3,4,4,12,1941,6,0,165391,2011,0,21.9,2,0,0,0,0,0,0,4,1,10.6,39.9,P,5,5,3,16,3,2,1,13,10.3,50.2,263.6,1.8,1.8,20.7,25.9,99.99,N,0,N,0,0,4,4,5,6,N,5,4.5,5,4.5,3,2,N,2,5,6,34,1,263.6,1115,12,Y12,Y60,N  ,1115,812,,115033,67364,182397,2014,,,,0,N,2,,1,0,0,1,6,0,0,4,0,2,Y,4,231547,2031,,N,5/26/16,B,A ,,H100,X757953,0,14,14,,,1,,3,1,P
36,2231481,1,3,1,907,0,N2,47,51000,'Paedergat Basin         ',,'RTE 907           ','907C Over Paerdegat Basin',99.99,21.174,1,0000CX2M13,,40371764,73535075,1,3,4,4,12,2013,3,0,82696,2011,9,17.6,0,0,0,1,1,1,1,5,1,999.9,8.8,A,1,5,3,6,3,6,1,2,17.6,95,250,0,0,17.6,18.6,99.99,N,0,N,0,0,9,9,9,9,N,5,99.9,5,40.8,9,7,N,5,8,9,,,,1115,24,Y24,Y60,N  ,1115,1214,,,,,,,,,0,L,1,,1,0,0,1,1,0,2,4,1,5,Y,8,0,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,96.1,0,G
36,2231482,1,3,1,0907C,0,N2,47,51000,'Paedergat Basin         ',,'RTE 907C          ','907C Over Paedergat Basin',99.9,21.174,1,907,,40371980,73534794,1,3,4,4,12,2013,3,0,82696,2011,9,15.6,0,0,0,1,1,1,1,5,1,9,18.6,A,1,5,3,6,0,0,5,0,15.6,90,372.7,0,3.6,15.6,20.5,99.9,N,0,N,0,0,9,9,9,7,N,2,99.9,2,92.5,9,5,N,5,8,9,34,1,372.7,1114,24,Y24,Y60,N  ,1114,1214,,30860,18072,48932,2014,,,,0,R,1,,1,0,0,1,2,0,2,4,0,1,Y,8,0,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,95.1,0,G
36,2231499,1,5,1,0907C,0,N2,47,51000,'ROCKAWAY PARK           ',,'RTE 907C          ','5.6 MI SW I678+BELT PKWY ',99.99,22.558,1,907,,40374947,73530911,0,3,4,4,12,2012,6,6,139748,2008,4,30.2,3,0,0,0,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,15.6,28,29.3,0,0,31.9,32.9,99.99,H,4.5,H,2.6,0.7,9,9,9,N,N,1,99.9,1,70.8,9,9,4,5,N,8,34,1,29.3,1114,24,N  ,N  ,N  ,,,,3681,2156,5837,2014,,,,0,N,2,,1,0,0,1,2,0,1,4,0,,Y,N,195647,2028,,N,5/26/16,B,K*,,L1CE,X021623,0,10,10,,,0,,98,0,G
36,2231509,1,5,1,0907C,0,N2,47,51000,'FRESH CREEK             ',,'RTE 907C          ','5.0 MI SW I678+BELT PKWY ',99.99,23.652,1,907,,40381892,73524269,8,3,4,4,12,2013,6,0,139748,2008,9,32.5,2,29,0,1,0,1,0,5,1,6.4,6.5,A,5,5,4,2,0,0,3,0,10.3,33.6,96.5,0,3.8,32.5,38.6,99.99,N,0,N,0,0,9,9,9,9,N,1,99.8,1,59.9,9,9,N,5,6,8,34,1,96.5,1115,24,N  ,Y60,N  ,,1114,,331,194,525,2014,,,,0,N,2,,1,0,0,1,2,0,1,4,0,,Y,8,195647,2028,,N,5/26/16,B,K*,,L1CE,X021623,0,10,10,,,0,,84,0,G
36,2231519,1,5,0,0,0,N2,47,51000,'RTE 907C  RTE 907C      ',,'PENNSYLVANIA AVE  ','4.4 MILE SW I678&BELTPKWY',99.99,0,0,,,40383613,73523427,8,3,4,4,14,1941,4,6,29007,2011,5,13.4,2,0,0,1,0,0,1,5,N,0,0,A,5,1,3,2,0,0,2,0,6.7,15.2,30.7,2.4,2.4,13.4,20,99.99,H,4.11,H,3.3,0.6,8,9,8,N,N,1,83.5,1,49.9,8,2,3,5,N,6,34,1,30.7,615,24,N  ,N  ,N  ,,,,225,132,357,2014,,,,0,N,2,,1,0,1991,1,2,0,1,7,0,,Y,N,40610,2031,,N,5/26/16,B,A ,,1770,5047003,0,14,12,,,2,,61.1,2,G
