School DBN,School Name,Date,Total Present,Total Absent
31R030,P.S. 030 WESTERLEIGH,1/11/2012,790,37
31R030,P.S. 030 WESTERLEIGH,1/12/2012,776,51
31R030,P.S. 030 WESTERLEIGH,1/13/2012,784,43
31R030,P.S. 030 WESTERLEIGH,1/17/2012,776,51
31R030,P.S. 030 WESTERLEIGH,1/18/2012,796,31
31R030,P.S. 030 WESTERLEIGH,1/19/2012,799,28
31R030,P.S. 030 WESTERLEIGH,1/20/2012,783,44
31R030,P.S. 030 WESTERLEIGH,1/23/2012,763,64
31R030,P.S. 030 WESTERLEIGH,1/24/2012,795,32
31R030,P.S. 030 WESTERLEIGH,1/25/2012,802,25
31R030,P.S. 030 WESTERLEIGH,1/26/2012,794,33
31R030,P.S. 030 WESTERLEIGH,1/27/2012,783,44
31R030,P.S. 030 WESTERLEIGH,1/30/2012,785,41
31R030,P.S. 030 WESTERLEIGH,1/31/2012,783,43
31R031,P.S. 031 WILLIAM T. DAVIS,1/3/2012,413,66
31R031,P.S. 031 WILLIAM T. DAVIS,1/4/2012,414,65
31R031,P.S. 031 WILLIAM T. DAVIS,1/5/2012,443,38
31R031,P.S. 031 WILLIAM T. DAVIS,1/6/2012,436,46
31R031,P.S. 031 WILLIAM T. DAVIS,1/9/2012,443,41
31R031,P.S. 031 WILLIAM T. DAVIS,1/10/2012,448,36
31R031,P.S. 031 WILLIAM T. DAVIS,1/11/2012,441,43
31R031,P.S. 031 WILLIAM T. DAVIS,1/12/2012,417,67
31R031,P.S. 031 WILLIAM T. DAVIS,1/13/2012,442,42
31R031,P.S. 031 WILLIAM T. DAVIS,1/17/2012,440,46
31R031,P.S. 031 WILLIAM T. DAVIS,1/18/2012,443,44
31R031,P.S. 031 WILLIAM T. DAVIS,1/19/2012,458,29
31R031,P.S. 031 WILLIAM T. DAVIS,1/20/2012,423,64
31R031,P.S. 031 WILLIAM T. DAVIS,1/23/2012,437,51
31R031,P.S. 031 WILLIAM T. DAVIS,1/24/2012,460,28
31R031,P.S. 031 WILLIAM T. DAVIS,1/25/2012,450,38
31R031,P.S. 031 WILLIAM T. DAVIS,1/26/2012,460,28
31R031,P.S. 031 WILLIAM T. DAVIS,1/27/2012,415,56
31R031,P.S. 031 WILLIAM T. DAVIS,1/30/2012,434,53
31R031,P.S. 031 WILLIAM T. DAVIS,1/31/2012,463,25
31R032,P.S. 032 THE GIFFORD SCHOOL,1/3/2012,751,51
31R032,P.S. 032 THE GIFFORD SCHOOL,1/4/2012,759,43
31R032,P.S. 032 THE GIFFORD SCHOOL,1/5/2012,773,29
31R032,P.S. 032 THE GIFFORD SCHOOL,1/6/2012,761,41
31R032,P.S. 032 THE GIFFORD SCHOOL,1/9/2012,749,53
31R032,P.S. 032 THE GIFFORD SCHOOL,1/10/2012,769,33
31R032,P.S. 032 THE GIFFORD SCHOOL,1/11/2012,777,26
31R032,P.S. 032 THE GIFFORD SCHOOL,1/12/2012,757,46
31R032,P.S. 032 THE GIFFORD SCHOOL,1/13/2012,771,33
31R032,P.S. 032 THE GIFFORD SCHOOL,1/17/2012,768,37
31R032,P.S. 032 THE GIFFORD SCHOOL,1/18/2012,777,28
31R032,P.S. 032 THE GIFFORD SCHOOL,1/19/2012,772,33
31R032,P.S. 032 THE GIFFORD SCHOOL,1/20/2012,775,30
31R032,P.S. 032 THE GIFFORD SCHOOL,1/23/2012,744,61
31R032,P.S. 032 THE GIFFORD SCHOOL,1/24/2012,772,33
31R032,P.S. 032 THE GIFFORD SCHOOL,1/25/2012,773,32
31R032,P.S. 032 THE GIFFORD SCHOOL,1/26/2012,784,21
31R032,P.S. 032 THE GIFFORD SCHOOL,1/27/2012,729,40
31R032,P.S. 032 THE GIFFORD SCHOOL,1/30/2012,765,40
31R032,P.S. 032 THE GIFFORD SCHOOL,1/31/2012,773,32
31R034,I.S. 034 TOTTENVILLE,1/3/2012,1040,65
31R034,I.S. 034 TOTTENVILLE,1/4/2012,1035,69
31R034,I.S. 034 TOTTENVILLE,1/5/2012,1035,71
31R034,I.S. 034 TOTTENVILLE,1/6/2012,1036,70
31R034,I.S. 034 TOTTENVILLE,1/9/2012,1034,72
31R034,I.S. 034 TOTTENVILLE,1/10/2012,1025,81
31R034,I.S. 034 TOTTENVILLE,1/11/2012,1040,66
31R034,I.S. 034 TOTTENVILLE,1/12/2012,1015,90
31R034,I.S. 034 TOTTENVILLE,1/13/2012,1049,56
31R034,I.S. 034 TOTTENVILLE,1/17/2012,1059,46
31R034,I.S. 034 TOTTENVILLE,1/18/2012,1048,57
31R034,I.S. 034 TOTTENVILLE,1/19/2012,1073,32
31R034,I.S. 034 TOTTENVILLE,1/20/2012,1066,39
31R034,I.S. 034 TOTTENVILLE,1/23/2012,1026,79
31R034,I.S. 034 TOTTENVILLE,1/24/2012,1050,55
31R034,I.S. 034 TOTTENVILLE,1/25/2012,1053,52
31R034,I.S. 034 TOTTENVILLE,1/26/2012,1057,48
31R034,I.S. 034 TOTTENVILLE,1/27/2012,1034,71
31R034,I.S. 034 TOTTENVILLE,1/30/2012,1017,88
31R034,I.S. 034 TOTTENVILLE,1/31/2012,1042,63
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/3/2012,313,28
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/4/2012,326,15
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/5/2012,324,17
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/6/2012,325,16
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/9/2012,323,18
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/10/2012,322,19
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/11/2012,330,11
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/12/2012,315,26
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/13/2012,328,13
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/17/2012,315,26
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/18/2012,313,28
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/19/2012,307,34
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/20/2012,324,17
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/23/2012,323,18
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/24/2012,323,18
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/25/2012,330,11
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/26/2012,331,10
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/27/2012,329,11
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/30/2012,322,18
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,1/31/2012,332,8
31R036,P.S. 036 J. C. DRUMGOOLE,1/3/2012,888,57
31R036,P.S. 036 J. C. DRUMGOOLE,1/4/2012,900,43
31R036,P.S. 036 J. C. DRUMGOOLE,1/5/2012,907,36
31R036,P.S. 036 J. C. DRUMGOOLE,1/6/2012,907,36
31R036,P.S. 036 J. C. DRUMGOOLE,1/9/2012,892,51
31R036,P.S. 036 J. C. DRUMGOOLE,1/10/2012,909,34
31R036,P.S. 036 J. C. DRUMGOOLE,1/11/2012,903,38
31R036,P.S. 036 J. C. DRUMGOOLE,1/12/2012,892,49
31R036,P.S. 036 J. C. DRUMGOOLE,1/13/2012,898,43
31R036,P.S. 036 J. C. DRUMGOOLE,1/17/2012,881,60
31R036,P.S. 036 J. C. DRUMGOOLE,1/18/2012,890,50
31R036,P.S. 036 J. C. DRUMGOOLE,1/19/2012,901,39
31R036,P.S. 036 J. C. DRUMGOOLE,1/20/2012,891,49
31R036,P.S. 036 J. C. DRUMGOOLE,1/23/2012,866,74
31R036,P.S. 036 J. C. DRUMGOOLE,1/24/2012,885,55
31R036,P.S. 036 J. C. DRUMGOOLE,1/25/2012,906,34
31R036,P.S. 036 J. C. DRUMGOOLE,1/26/2012,901,39
31R036,P.S. 036 J. C. DRUMGOOLE,1/27/2012,830,46
31R036,P.S. 036 J. C. DRUMGOOLE,1/30/2012,881,59
31R036,P.S. 036 J. C. DRUMGOOLE,1/31/2012,898,42
31R038,P.S. 038 GEORGE CROMWELL,1/3/2012,336,35
31R038,P.S. 038 GEORGE CROMWELL,1/4/2012,351,20
31R038,P.S. 038 GEORGE CROMWELL,1/5/2012,345,26
31R038,P.S. 038 GEORGE CROMWELL,1/6/2012,341,30
31R038,P.S. 038 GEORGE CROMWELL,1/9/2012,348,23
31R038,P.S. 038 GEORGE CROMWELL,1/10/2012,340,29
31R038,P.S. 038 GEORGE CROMWELL,1/11/2012,345,24
31R038,P.S. 038 GEORGE CROMWELL,1/12/2012,336,33
31R038,P.S. 038 GEORGE CROMWELL,1/13/2012,344,25
31R038,P.S. 038 GEORGE CROMWELL,1/17/2012,350,19
31R038,P.S. 038 GEORGE CROMWELL,1/18/2012,354,16
31R038,P.S. 038 GEORGE CROMWELL,1/19/2012,345,26
31R038,P.S. 038 GEORGE CROMWELL,1/20/2012,350,21
31R038,P.S. 038 GEORGE CROMWELL,1/23/2012,351,21
31R038,P.S. 038 GEORGE CROMWELL,1/24/2012,355,17
31R038,P.S. 038 GEORGE CROMWELL,1/25/2012,358,14
31R038,P.S. 038 GEORGE CROMWELL,1/26/2012,351,21
31R038,P.S. 038 GEORGE CROMWELL,1/27/2012,328,26
31R038,P.S. 038 GEORGE CROMWELL,1/30/2012,340,32
31R038,P.S. 038 GEORGE CROMWELL,1/31/2012,350,22
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/3/2012,514,40
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/4/2012,498,57
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/5/2012,521,32
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/6/2012,521,32
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/9/2012,532,22
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/10/2012,530,24
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/11/2012,526,28
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/12/2012,510,44
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/13/2012,509,45
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/17/2012,525,28
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/18/2012,526,28
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/19/2012,530,24
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/20/2012,525,28
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/23/2012,491,64
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/24/2012,522,34
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/25/2012,523,33
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/26/2012,524,32
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/27/2012,490,30
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/30/2012,525,30
31R039,P.S. 39 FRANCIS J. MURPHY JR.,1/31/2012,535,22
31R041,P.S. 041 NEW DORP,1/3/2012,666,40
31R041,P.S. 041 NEW DORP,1/4/2012,662,43
31R041,P.S. 041 NEW DORP,1/5/2012,671,32
31R041,P.S. 041 NEW DORP,1/6/2012,662,41
31R041,P.S. 041 NEW DORP,1/9/2012,676,26
31R041,P.S. 041 NEW DORP,1/10/2012,680,25
31R041,P.S. 041 NEW DORP,1/11/2012,688,17
31R041,P.S. 041 NEW DORP,1/12/2012,655,50
31R041,P.S. 041 NEW DORP,1/13/2012,671,34
31R041,P.S. 041 NEW DORP,1/17/2012,666,40
31R041,P.S. 041 NEW DORP,1/18/2012,667,39
31R041,P.S. 041 NEW DORP,1/19/2012,671,35
31R041,P.S. 041 NEW DORP,1/20/2012,676,29
31R041,P.S. 041 NEW DORP,1/23/2012,654,51
31R041,P.S. 041 NEW DORP,1/25/2012,675,30
31R041,P.S. 041 NEW DORP,1/26/2012,675,31
31R041,P.S. 041 NEW DORP,1/27/2012,619,38
31R041,P.S. 041 NEW DORP,1/30/2012,659,47
31R041,P.S. 041 NEW DORP,1/31/2012,678,28
31R042,P.S. 042 ELTINGVILLE,1/3/2012,927,66
31R042,P.S. 042 ELTINGVILLE,1/4/2012,935,61
31R042,P.S. 042 ELTINGVILLE,1/5/2012,937,59
31R042,P.S. 042 ELTINGVILLE,1/6/2012,940,56
31R042,P.S. 042 ELTINGVILLE,1/9/2012,943,54
31R042,P.S. 042 ELTINGVILLE,1/10/2012,955,43
31R042,P.S. 042 ELTINGVILLE,1/11/2012,954,44
31R042,P.S. 042 ELTINGVILLE,1/12/2012,929,68
31R042,P.S. 042 ELTINGVILLE,1/13/2012,942,55
31R042,P.S. 042 ELTINGVILLE,1/17/2012,953,43
31R042,P.S. 042 ELTINGVILLE,1/18/2012,960,36
31R042,P.S. 042 ELTINGVILLE,1/19/2012,954,43
31R042,P.S. 042 ELTINGVILLE,1/20/2012,956,41
31R042,P.S. 042 ELTINGVILLE,1/23/2012,936,61
31R042,P.S. 042 ELTINGVILLE,1/24/2012,947,50
31R042,P.S. 042 ELTINGVILLE,1/25/2012,934,63
31R042,P.S. 042 ELTINGVILLE,1/26/2012,943,54
31R042,P.S. 042 ELTINGVILLE,1/27/2012,861,67
31R042,P.S. 042 ELTINGVILLE,1/30/2012,915,82
31R042,P.S. 042 ELTINGVILLE,1/31/2012,933,65
31R044,P.S. 044 THOMAS C. BROWN,1/3/2012,791,109
31R044,P.S. 044 THOMAS C. BROWN,1/4/2012,825,79
31R044,P.S. 044 THOMAS C. BROWN,1/5/2012,826,75
31R044,P.S. 044 THOMAS C. BROWN,1/6/2012,811,90
31R044,P.S. 044 THOMAS C. BROWN,1/9/2012,831,68
31R044,P.S. 044 THOMAS C. BROWN,1/10/2012,846,51
31R044,P.S. 044 THOMAS C. BROWN,1/11/2012,835,62
31R044,P.S. 044 THOMAS C. BROWN,1/12/2012,774,123
31R044,P.S. 044 THOMAS C. BROWN,1/13/2012,823,75
31R044,P.S. 044 THOMAS C. BROWN,1/17/2012,838,59
31R044,P.S. 044 THOMAS C. BROWN,1/18/2012,849,48
31R044,P.S. 044 THOMAS C. BROWN,1/19/2012,825,72
31R044,P.S. 044 THOMAS C. BROWN,1/20/2012,810,86
31R044,P.S. 044 THOMAS C. BROWN,1/23/2012,817,79
31R044,P.S. 044 THOMAS C. BROWN,1/24/2012,839,57
31R044,P.S. 044 THOMAS C. BROWN,1/25/2012,834,62
31R044,P.S. 044 THOMAS C. BROWN,1/26/2012,827,69
31R044,P.S. 044 THOMAS C. BROWN,1/27/2012,731,81
31R044,P.S. 044 THOMAS C. BROWN,1/30/2012,822,74
31R044,P.S. 044 THOMAS C. BROWN,1/31/2012,842,54
31R045,P.S. 045 JOHN TYLER,1/3/2012,872,82
31R045,P.S. 045 JOHN TYLER,1/4/2012,885,67
31R045,P.S. 045 JOHN TYLER,1/5/2012,909,47
31R045,P.S. 045 JOHN TYLER,1/6/2012,891,66
31R045,P.S. 045 JOHN TYLER,1/9/2012,886,71
31R045,P.S. 045 JOHN TYLER,1/10/2012,893,64
31R045,P.S. 045 JOHN TYLER,1/11/2012,894,64
31R045,P.S. 045 JOHN TYLER,1/12/2012,865,95
31R045,P.S. 045 JOHN TYLER,1/13/2012,875,84
31R045,P.S. 045 JOHN TYLER,1/17/2012,885,75
31R045,P.S. 045 JOHN TYLER,1/18/2012,906,55
31R045,P.S. 045 JOHN TYLER,1/19/2012,907,54
31R045,P.S. 045 JOHN TYLER,1/20/2012,906,55
31R045,P.S. 045 JOHN TYLER,1/23/2012,900,61
31R045,P.S. 045 JOHN TYLER,1/24/2012,908,53
31R045,P.S. 045 JOHN TYLER,1/25/2012,913,49
31R045,P.S. 045 JOHN TYLER,1/26/2012,911,49
31R045,P.S. 045 JOHN TYLER,1/30/2012,880,75
31R045,P.S. 045 JOHN TYLER,1/31/2012,904,50
31R046,P.S. 046 ALBERT V. MANISCALCO,1/3/2012,290,30
31R046,P.S. 046 ALBERT V. MANISCALCO,1/4/2012,300,21
31R046,P.S. 046 ALBERT V. MANISCALCO,1/5/2012,299,24
31R046,P.S. 046 ALBERT V. MANISCALCO,1/6/2012,302,21
31R046,P.S. 046 ALBERT V. MANISCALCO,1/9/2012,300,23
31R046,P.S. 046 ALBERT V. MANISCALCO,1/10/2012,297,26
31R046,P.S. 046 ALBERT V. MANISCALCO,1/11/2012,299,24
31R046,P.S. 046 ALBERT V. MANISCALCO,1/12/2012,299,24
31R046,P.S. 046 ALBERT V. MANISCALCO,1/13/2012,296,27
31R046,P.S. 046 ALBERT V. MANISCALCO,1/17/2012,297,25
31R046,P.S. 046 ALBERT V. MANISCALCO,1/18/2012,299,23
31R046,P.S. 046 ALBERT V. MANISCALCO,1/19/2012,297,25
31R046,P.S. 046 ALBERT V. MANISCALCO,1/20/2012,297,25
31R046,P.S. 046 ALBERT V. MANISCALCO,1/23/2012,298,24
31R046,P.S. 046 ALBERT V. MANISCALCO,1/24/2012,297,24
31R046,P.S. 046 ALBERT V. MANISCALCO,1/25/2012,298,23
31R046,P.S. 046 ALBERT V. MANISCALCO,1/26/2012,300,22
31R046,P.S. 046 ALBERT V. MANISCALCO,1/27/2012,260,31
31R046,P.S. 046 ALBERT V. MANISCALCO,1/30/2012,291,32
31R046,P.S. 046 ALBERT V. MANISCALCO,1/31/2012,300,23
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/3/2012,491,39
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/4/2012,503,27
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/5/2012,491,39
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/6/2012,472,58
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/9/2012,481,49
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/10/2012,508,21
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/11/2012,510,19
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/12/2012,489,40
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/13/2012,511,18
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/17/2012,502,27
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/18/2012,517,12
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/19/2012,516,13
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/20/2012,508,21
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/23/2012,435,94
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,1/31/2012,507,20
31R048,P.S. 048 WILLIAM G. WILCOX,1/3/2012,501,53
31R048,P.S. 048 WILLIAM G. WILCOX,1/4/2012,507,47
31R048,P.S. 048 WILLIAM G. WILCOX,1/5/2012,515,39
31R048,P.S. 048 WILLIAM G. WILCOX,1/6/2012,514,40
31R048,P.S. 048 WILLIAM G. WILCOX,1/9/2012,530,24
31R048,P.S. 048 WILLIAM G. WILCOX,1/10/2012,533,21
31R048,P.S. 048 WILLIAM G. WILCOX,1/11/2012,529,25
31R048,P.S. 048 WILLIAM G. WILCOX,1/12/2012,521,33
31R048,P.S. 048 WILLIAM G. WILCOX,1/13/2012,529,25
31R048,P.S. 048 WILLIAM G. WILCOX,1/17/2012,531,23
31R048,P.S. 048 WILLIAM G. WILCOX,1/18/2012,531,23
31R048,P.S. 048 WILLIAM G. WILCOX,1/19/2012,534,20
31R048,P.S. 048 WILLIAM G. WILCOX,1/20/2012,532,22
31R048,P.S. 048 WILLIAM G. WILCOX,1/23/2012,506,48
31R048,P.S. 048 WILLIAM G. WILCOX,1/24/2012,530,24
31R048,P.S. 048 WILLIAM G. WILCOX,1/25/2012,533,21
31R048,P.S. 048 WILLIAM G. WILCOX,1/26/2012,535,19
31R048,P.S. 048 WILLIAM G. WILCOX,1/27/2012,521,33
31R048,P.S. 048 WILLIAM G. WILCOX,1/30/2012,503,51
31R048,P.S. 048 WILLIAM G. WILCOX,1/31/2012,501,51
31R049,I.S. 49 BERTA A. DREYFUS,1/3/2012,773,76
31R049,I.S. 49 BERTA A. DREYFUS,1/4/2012,790,60
31R049,I.S. 49 BERTA A. DREYFUS,1/5/2012,760,89
31R049,I.S. 49 BERTA A. DREYFUS,1/6/2012,762,87
31R049,I.S. 49 BERTA A. DREYFUS,1/9/2012,801,48
31R049,I.S. 49 BERTA A. DREYFUS,1/10/2012,784,66
31R049,I.S. 49 BERTA A. DREYFUS,1/11/2012,797,51
31R049,I.S. 49 BERTA A. DREYFUS,1/12/2012,737,112
31R049,I.S. 49 BERTA A. DREYFUS,1/13/2012,770,79
31R049,I.S. 49 BERTA A. DREYFUS,1/17/2012,790,59
31R049,I.S. 49 BERTA A. DREYFUS,1/18/2012,785,65
31R049,I.S. 49 BERTA A. DREYFUS,1/19/2012,799,51
31R049,I.S. 49 BERTA A. DREYFUS,1/20/2012,777,73
31R049,I.S. 49 BERTA A. DREYFUS,1/23/2012,760,92
31R049,I.S. 49 BERTA A. DREYFUS,1/24/2012,771,82
31R049,I.S. 49 BERTA A. DREYFUS,1/25/2012,789,64
31R049,I.S. 49 BERTA A. DREYFUS,1/26/2012,776,77
31R049,I.S. 49 BERTA A. DREYFUS,1/27/2012,768,85
31R049,I.S. 49 BERTA A. DREYFUS,1/30/2012,717,136
31R049,I.S. 49 BERTA A. DREYFUS,1/31/2012,776,76
31R050,P.S. 050 FRANK HANKINSON,1/3/2012,728,49
31R050,P.S. 050 FRANK HANKINSON,1/4/2012,720,57
31R050,P.S. 050 FRANK HANKINSON,1/5/2012,728,49
31R050,P.S. 050 FRANK HANKINSON,1/6/2012,729,49
31R050,P.S. 050 FRANK HANKINSON,1/9/2012,732,46
31R050,P.S. 050 FRANK HANKINSON,1/10/2012,730,48
31R050,P.S. 050 FRANK HANKINSON,1/11/2012,730,48
31R050,P.S. 050 FRANK HANKINSON,1/12/2012,725,53
31R050,P.S. 050 FRANK HANKINSON,1/13/2012,737,41
31R050,P.S. 050 FRANK HANKINSON,1/17/2012,735,41
31R050,P.S. 050 FRANK HANKINSON,1/18/2012,739,37
31R050,P.S. 050 FRANK HANKINSON,1/19/2012,732,44
31R050,P.S. 050 FRANK HANKINSON,1/20/2012,729,47
31R050,P.S. 050 FRANK HANKINSON,1/23/2012,710,66
31R050,P.S. 050 FRANK HANKINSON,1/24/2012,743,32
31R050,P.S. 050 FRANK HANKINSON,1/25/2012,739,35
31R050,P.S. 050 FRANK HANKINSON,1/26/2012,745,29
31R050,P.S. 050 FRANK HANKINSON,1/27/2012,684,43
31R050,P.S. 050 FRANK HANKINSON,1/30/2012,712,60
31R050,P.S. 050 FRANK HANKINSON,1/31/2012,724,48
31R051,I.S. 051 EDWIN MARKHAM,1/3/2012,786,108
31R051,I.S. 051 EDWIN MARKHAM,1/4/2012,797,98
31R051,I.S. 051 EDWIN MARKHAM,1/5/2012,813,82
31R051,I.S. 051 EDWIN MARKHAM,1/6/2012,785,111
31R051,I.S. 051 EDWIN MARKHAM,1/9/2012,814,82
31R051,I.S. 051 EDWIN MARKHAM,1/10/2012,832,64
31R051,I.S. 051 EDWIN MARKHAM,1/11/2012,813,84
31R051,I.S. 051 EDWIN MARKHAM,1/12/2012,785,112
31R051,I.S. 051 EDWIN MARKHAM,1/13/2012,806,91
31R051,I.S. 051 EDWIN MARKHAM,1/17/2012,799,96
31R051,I.S. 051 EDWIN MARKHAM,1/18/2012,845,50
31R051,I.S. 051 EDWIN MARKHAM,1/19/2012,845,51
31R051,I.S. 051 EDWIN MARKHAM,1/20/2012,814,82
31R051,I.S. 051 EDWIN MARKHAM,1/23/2012,792,105
31R051,I.S. 051 EDWIN MARKHAM,1/24/2012,824,73
31R051,I.S. 051 EDWIN MARKHAM,1/25/2012,827,70
31R051,I.S. 051 EDWIN MARKHAM,1/26/2012,817,80
31R051,I.S. 051 EDWIN MARKHAM,1/27/2012,808,89
31R051,I.S. 051 EDWIN MARKHAM,1/30/2012,795,102
31R051,I.S. 051 EDWIN MARKHAM,1/31/2012,826,70
31R052,P.S. 052 JOHN C. THOMPSON,1/3/2012,575,43
31R052,P.S. 052 JOHN C. THOMPSON,1/4/2012,571,47
31R052,P.S. 052 JOHN C. THOMPSON,1/5/2012,583,35
31R052,P.S. 052 JOHN C. THOMPSON,1/6/2012,579,38
31R052,P.S. 052 JOHN C. THOMPSON,1/9/2012,573,47
31R052,P.S. 052 JOHN C. THOMPSON,1/10/2012,583,37
31R052,P.S. 052 JOHN C. THOMPSON,1/11/2012,593,27
31R052,P.S. 052 JOHN C. THOMPSON,1/12/2012,575,45
31R052,P.S. 052 JOHN C. THOMPSON,1/17/2012,592,28
31R052,P.S. 052 JOHN C. THOMPSON,1/18/2012,596,24
31R052,P.S. 052 JOHN C. THOMPSON,1/19/2012,603,16
31R052,P.S. 052 JOHN C. THOMPSON,1/20/2012,588,31
31R052,P.S. 052 JOHN C. THOMPSON,1/23/2012,573,46
31R052,P.S. 052 JOHN C. THOMPSON,1/24/2012,587,32
31R052,P.S. 052 JOHN C. THOMPSON,1/25/2012,602,18
31R052,P.S. 052 JOHN C. THOMPSON,1/26/2012,586,34
31R052,P.S. 052 JOHN C. THOMPSON,1/27/2012,552,34
31R052,P.S. 052 JOHN C. THOMPSON,1/30/2012,575,45
31R052,P.S. 052 JOHN C. THOMPSON,1/31/2012,575,45
31R053,P.S. 053 BAY TERRACE,1/3/2012,596,47
31R053,P.S. 053 BAY TERRACE,1/4/2012,606,37
31R053,P.S. 053 BAY TERRACE,1/5/2012,609,35
31R053,P.S. 053 BAY TERRACE,1/6/2012,598,46
31R053,P.S. 053 BAY TERRACE,1/9/2012,598,45
31R053,P.S. 053 BAY TERRACE,1/10/2012,613,30
31R053,P.S. 053 BAY TERRACE,1/11/2012,614,29
31R053,P.S. 053 BAY TERRACE,1/12/2012,609,35
31R053,P.S. 053 BAY TERRACE,1/13/2012,601,44
31R053,P.S. 053 BAY TERRACE,1/17/2012,610,35
31R053,P.S. 053 BAY TERRACE,1/18/2012,611,34
31R053,P.S. 053 BAY TERRACE,1/19/2012,606,39
31R053,P.S. 053 BAY TERRACE,1/20/2012,606,39
31R053,P.S. 053 BAY TERRACE,1/23/2012,594,51
31R053,P.S. 053 BAY TERRACE,1/24/2012,611,34
31R053,P.S. 053 BAY TERRACE,1/25/2012,605,40
31R053,P.S. 053 BAY TERRACE,1/26/2012,605,40
31R053,P.S. 053 BAY TERRACE,1/27/2012,599,45
31R053,P.S. 053 BAY TERRACE,1/30/2012,606,39
31R053,P.S. 053 BAY TERRACE,1/31/2012,606,39
31R054,P.S. 054 CHARLES W. LENG,1/3/2012,844,62
31R054,P.S. 054 CHARLES W. LENG,1/4/2012,858,48
31R054,P.S. 054 CHARLES W. LENG,1/5/2012,868,38
31R054,P.S. 054 CHARLES W. LENG,1/6/2012,849,57
31R054,P.S. 054 CHARLES W. LENG,1/9/2012,848,57
31R054,P.S. 054 CHARLES W. LENG,1/10/2012,865,39
31R054,P.S. 054 CHARLES W. LENG,1/11/2012,870,34
31R054,P.S. 054 CHARLES W. LENG,1/12/2012,850,54
31R054,P.S. 054 CHARLES W. LENG,1/13/2012,841,63
31R054,P.S. 054 CHARLES W. LENG,1/17/2012,844,62
31R054,P.S. 054 CHARLES W. LENG,1/18/2012,862,45
31R054,P.S. 054 CHARLES W. LENG,1/19/2012,856,51
31R054,P.S. 054 CHARLES W. LENG,1/20/2012,863,44
31R054,P.S. 054 CHARLES W. LENG,1/23/2012,821,86
